X,Y,Latitude,Longitude,dT,z
3408252.57,508598.29,30.7950242,114.0898388,28.1602417,-85
3408251.28,508597.53,30.7950125,114.0898308,28.22034568,-85
3408249.98,508596.75,30.7950008,114.0898227,28.27919032,-85
3408248.69,508595.99,30.7949892,114.0898147,28.33695261,-85
3408247.39,508595.22,30.7949775,114.0898067,28.39440196,-85
3408246.1,508594.46,30.7949658,114.0897987,28.45004707,-85
3408244.81,508593.7,30.7949542,114.0897908,28.5043493,-85
3408243.52,508592.95,30.7949426,114.0897829,28.5577611,-85
3408242.24,508592.19,30.794931,114.089775,28.6097237,-85
3408240.95,508591.44,30.7949194,114.0897671,28.66124106,-85
3408239.66,508590.68,30.7949078,114.0897592,28.71208565,-85
3408238.38,508589.92,30.7948962,114.0897512,28.7619049,-85
3408237.09,508589.16,30.7948846,114.0897433,28.81144081,-85
3408235.79,508588.41,30.7948729,114.0897354,28.86090101,-85
3408234.49,508587.65,30.7948612,114.0897275,28.90991754,-85
3408233.21,508586.91,30.7948496,114.0897197,28.95784324,-85
3408231.91,508586.16,30.7948379,114.0897119,29.00621809,-85
3408230.62,508585.42,30.7948263,114.0897041,29.05412111,-85
3408229.33,508584.67,30.7948146,114.0896963,29.10185402,-85
3408228.03,508583.92,30.7948029,114.0896884,29.14986671,-85
3408226.73,508583.16,30.7947912,114.0896805,29.19806279,-85
3408225.42,508582.4,30.7947794,114.0896725,29.24676852,-85
3408224.12,508581.63,30.7947677,114.0896645,29.295344,-85
3408222.83,508580.87,30.794756,114.0896565,29.3438538,-85
3408221.53,508580.1,30.7947443,114.0896485,29.39300416,-85
3408220.23,508579.33,30.7947326,114.0896404,29.44237159,-85
3408218.93,508578.55,30.7947209,114.0896323,29.49187586,-85
3408217.62,508577.79,30.7947091,114.0896243,29.54195769,-85
3408216.31,508577.02,30.7946973,114.0896163,29.59218658,-85
3408215.01,508576.26,30.7946855,114.0896083,29.64206212,-85
3408213.71,508575.51,30.7946738,114.0896004,29.69189163,-85
3408212.41,508574.75,30.7946621,114.0895925,29.74164971,-85
3408211.1,508573.99,30.7946503,114.0895846,29.79156486,-85
3408209.79,508573.24,30.7946385,114.0895767,29.8412323,-85
3408208.48,508572.48,30.7946267,114.0895688,29.89062434,-85
3408207.19,508571.73,30.794615,114.0895609,29.93878058,-85
3408205.89,508570.96,30.7946033,114.0895528,29.98672337,-85
3408204.59,508570.19,30.7945916,114.0895448,30.03410916,-85
3408203.29,508569.43,30.7945799,114.0895368,30.0805185,-85
3408202.0,508568.66,30.7945682,114.0895288,30.12562244,-85
3408200.71,508567.9,30.7945566,114.0895208,30.17002585,-85
3408199.42,508567.13,30.794545,114.0895128,30.21332986,-85
3408198.12,508566.37,30.7945333,114.0895048,30.25578367,-85
3408196.83,508565.6,30.7945216,114.0894968,30.29672172,-85
3408195.54,508564.83,30.79451,114.0894887,30.33655495,-85
3408194.24,508564.06,30.7944983,114.0894807,30.37531548,-85
3408192.96,508563.3,30.7944867,114.0894727,30.41226381,-85
3408191.66,508562.54,30.794475,114.0894647,30.44862916,-85
3408190.37,508561.77,30.7944634,114.0894567,30.48350363,-85
3408189.07,508561.02,30.7944517,114.0894488,30.51768517,-85
3408186.49,508559.5,30.7944284,114.0894329,30.58234548,-85
3408185.19,508558.73,30.7944167,114.0894249,30.61345762,-85
3408183.9,508557.97,30.7944051,114.0894169,30.64350275,-85
3408182.62,508557.21,30.7943935,114.089409,30.67243746,-85
3408181.33,508556.45,30.7943819,114.089401,30.70085298,-85
3408180.06,508555.68,30.7943704,114.089393,30.7278553,-85
3408178.76,508554.93,30.7943587,114.0893851,30.75503339,-85
3408177.48,508554.15,30.7943472,114.089377,30.78061866,-85
3408176.2,508553.39,30.7943356,114.089369,30.8055713,-85
3408174.91,508552.61,30.794324,114.0893609,30.82988746,-85
3408173.62,508551.85,30.7943124,114.0893529,30.85353943,-85
3408172.34,508551.08,30.7943008,114.0893449,30.8760413,-85
3408171.05,508550.31,30.7942892,114.0893368,30.89813395,-85
3408169.76,508549.56,30.7942776,114.0893289,30.91966492,-85
3408167.19,508548.03,30.7942544,114.0893129,30.95997758,-85
3408165.9,508547.25,30.7942428,114.0893048,30.97914685,-85
3408164.62,508546.49,30.7942312,114.0892968,30.99758042,-85
3408163.34,508545.72,30.7942197,114.0892888,31.01525425,-85
3408162.05,508544.95,30.7942081,114.0892807,31.03249339,-85
3408160.77,508544.17,30.7941965,114.0892726,31.04877545,-85
3408159.48,508543.41,30.7941849,114.0892646,31.06486344,-85
3408158.2,508542.64,30.7941734,114.0892566,31.07989282,-85
3408156.92,508541.87,30.7941618,114.0892485,31.09421886,-85
3408155.63,508541.12,30.7941502,114.0892406,31.1080848,-85
3408154.36,508540.35,30.7941387,114.0892326,31.12046183,-85
3408153.07,508539.59,30.7941271,114.0892246,31.13237327,-85
3408151.78,508538.82,30.7941155,114.0892166,31.14290474,-85
3408150.5,508538.06,30.7941039,114.0892086,31.15207189,-85
3408149.21,508537.3,30.7940923,114.0892007,31.16006007,-85
3408147.92,508536.54,30.7940807,114.0891927,31.16672592,-85
3408146.62,508535.77,30.794069,114.0891847,31.17149168,-85
3408145.34,508535.02,30.7940574,114.0891768,31.17450927,-85
3408144.05,508534.24,30.7940458,114.0891687,31.17522121,-85
3408142.76,508533.48,30.7940342,114.0891607,31.17426702,-85
3408141.48,508532.7,30.7940226,114.0891526,31.17065571,-85
3408140.19,508531.93,30.794011,114.0891445,31.16528232,-85
3408138.9,508531.17,30.7939994,114.0891365,31.15790977,-85
3408137.62,508530.4,30.7939878,114.0891285,31.14813782,-85
3408133.76,508528.13,30.793953,114.0891047,31.10587726,-85
3408132.47,508527.38,30.7939414,114.0890969,31.0877509,-85
3408131.17,508526.63,30.7939297,114.089089,31.06757969,-85
3408129.89,508525.86,30.7939181,114.089081,31.04447435,-85
3408128.6,508525.11,30.7939065,114.0890731,31.01947782,-85
3408127.3,508524.34,30.7938948,114.0890651,30.99208347,-85
3408126.0,508523.58,30.7938831,114.0890571,30.96287433,-85
3408124.71,508522.82,30.7938714,114.0890492,30.93167131,-85
3408123.41,508522.07,30.7938597,114.0890413,30.8989195,-85
3408122.12,508521.31,30.7938481,114.0890334,30.86391922,-85
3408120.82,508520.56,30.7938364,114.0890255,30.82734267,-85
3408119.53,508519.8,30.7938247,114.0890176,30.78934359,-85
3408118.23,508519.04,30.793813,114.0890096,30.75016693,-85
3408116.94,508518.28,30.7938014,114.0890017,30.70991876,-85
3408115.66,508517.53,30.7937898,114.0889938,30.66911581,-85
3408114.36,508516.77,30.7937781,114.0889859,30.62717328,-85
3408113.07,508516.02,30.7937665,114.088978,30.58517968,-85
3408111.77,508515.25,30.7937548,114.08897,30.54199011,-85
3408110.49,508514.5,30.7937432,114.0889621,30.49961212,-85
3408109.19,508513.73,30.7937315,114.0889541,30.45621916,-85
3408107.89,508512.98,30.7937198,114.0889462,30.41357136,-85
3408106.61,508512.21,30.7937082,114.0889382,30.37072827,-85
3408105.32,508511.45,30.7936966,114.0889302,30.3283172,-85
3408104.03,508510.69,30.793685,114.0889223,30.28598114,-85
3408102.75,508509.93,30.7936734,114.0889143,30.24373988,-85
3408101.45,508509.16,30.7936617,114.0889063,30.20091349,-85
3408100.17,508508.4,30.7936502,114.0888983,30.15872876,-85
3408098.89,508507.63,30.7936386,114.0888903,30.11598552,-85
3408097.59,508506.87,30.7936269,114.0888823,30.07293322,-85
3408096.3,508506.11,30.7936153,114.0888744,30.02940805,-85
3408095.0,508505.35,30.7936036,114.0888664,29.98509035,-85
3408093.72,508504.59,30.793592,114.0888585,29.94059139,-85
3408092.43,508503.84,30.7935804,114.0888506,29.89525994,-85
3408091.13,508503.07,30.7935687,114.0888426,29.84798858,-85
3408089.85,508502.31,30.7935571,114.0888346,29.80046516,-85
3408088.55,508501.55,30.7935454,114.0888266,29.75146207,-85
3408087.25,508500.78,30.7935337,114.0888186,29.70076121,-85
3408085.96,508500.01,30.7935221,114.0888105,29.64883261,-85
3408084.67,508499.23,30.7935104,114.0888024,29.59521387,-85
3408083.37,508498.46,30.7934987,114.0887943,29.54052015,-85
3408082.07,508497.68,30.793487,114.0887862,29.48403181,-85
3408080.77,508496.92,30.7934753,114.0887782,29.42678542,-85
3408079.49,508496.15,30.7934637,114.0887702,29.36821851,-85
3408078.2,508495.39,30.7934521,114.0887622,29.3083911,-85
3408076.9,508494.63,30.7934404,114.0887543,29.24693208,-85
3408075.61,508493.89,30.7934288,114.0887465,29.18512014,-85
3408074.32,508493.14,30.7934171,114.0887387,29.12167788,-85
3408073.02,508492.4,30.7934054,114.0887309,29.05698787,-85
3408071.72,508491.64,30.7933937,114.088723,28.99028398,-85
3408070.42,508490.9,30.793382,114.0887152,28.92324085,-85
3408069.13,508490.15,30.7933703,114.0887074,28.85482962,-85
3408067.83,508489.41,30.7933586,114.0886996,28.78543363,-85
3408066.54,508488.65,30.793347,114.0886917,28.71469313,-85
3408065.24,508487.9,30.7933353,114.0886838,28.6431348,-85
3408063.95,508487.15,30.7933236,114.088676,28.57110345,-85
3408062.65,508486.4,30.7933119,114.0886681,28.49803823,-85
3408061.36,508485.64,30.7933003,114.0886602,28.424352,-85
3408060.05,508484.89,30.7932885,114.0886523,28.34996032,-85
3408058.77,508484.12,30.7932769,114.0886443,28.27541267,-85
3408057.46,508483.36,30.7932651,114.0886363,28.19995197,-85
3408056.16,508482.58,30.7932534,114.0886282,28.12384123,-85
3408054.85,508481.82,30.7932416,114.0886202,28.04830499,-85
3408053.55,508481.04,30.7932299,114.0886121,27.97252367,-85
3408052.26,508480.28,30.7932182,114.0886041,27.8981621,-85
3408050.96,508479.51,30.7932065,114.0885961,27.82298628,-85
3408049.66,508478.76,30.7931948,114.0885882,27.74836859,-85
3408048.36,508478.0,30.7931831,114.0885803,27.67306364,-85
3408047.06,508477.25,30.7931714,114.0885724,27.59818648,-85
3408045.77,508476.49,30.7931597,114.0885645,27.52337701,-85
3408044.47,508475.75,30.793148,114.0885567,27.44894024,-85
3408043.17,508474.99,30.7931363,114.0885488,27.37315473,-85
3408041.87,508474.25,30.7931246,114.088541,27.29729558,-85
3408039.28,508472.76,30.7931012,114.0885254,27.14318667,-85
3408037.98,508472.0,30.7930895,114.0885175,27.06447721,-85
3408036.68,508471.25,30.7930778,114.0885096,26.98532063,-85
3408035.39,508470.49,30.7930661,114.0885017,26.90512051,-85
3408032.79,508468.99,30.7930427,114.088486,26.74131989,-85
3408031.5,508468.24,30.7930311,114.0884781,26.65821471,-85
3408030.21,508467.48,30.7930194,114.0884702,26.57357252,-85
3408028.91,508466.73,30.7930077,114.0884623,26.4876714,-85
3408027.6,508465.96,30.7929959,114.0884543,26.39935158,-85
3408026.3,508465.21,30.7929842,114.0884464,26.31109446,-85
3408025.0,508464.45,30.7929725,114.0884385,26.22138167,-85
3408023.71,508463.7,30.7929608,114.0884306,26.13142211,-85
3408022.41,508462.94,30.7929491,114.0884227,26.03953414,-85
3408021.11,508462.19,30.7929374,114.0884148,25.94723503,-85
3408019.81,508461.42,30.7929257,114.0884068,25.85328046,-85
3408018.51,508460.65,30.792914,114.0883987,25.75847373,-85
3408017.22,508459.88,30.7929023,114.0883907,25.66343047,-85
3408015.92,508459.12,30.7928906,114.0883827,25.56776297,-85
3408014.62,508458.34,30.7928789,114.0883746,25.47081497,-85
3408013.32,508457.57,30.7928672,114.0883665,25.37396564,-85
3408012.03,508456.79,30.7928555,114.0883584,25.2769406,-85
3408010.73,508456.02,30.7928438,114.0883503,25.1797957,-85
3408009.43,508455.25,30.7928321,114.0883422,25.08278684,-85
3408008.13,508454.47,30.7928204,114.0883341,24.98567024,-85
3408006.85,508453.71,30.7928088,114.0883261,24.89081413,-85
3408005.55,508452.94,30.7927971,114.0883181,24.79514163,-85
3408004.26,508452.19,30.7927855,114.0883102,24.70149002,-85
3408002.96,508451.43,30.7927738,114.0883023,24.60771101,-85
3408001.68,508450.68,30.7927622,114.0882944,24.51620687,-85
3408000.39,508449.92,30.7927506,114.0882865,24.42468948,-85
3407999.09,508449.17,30.7927389,114.0882786,24.33393201,-85
3407997.81,508448.41,30.7927273,114.0882707,24.24439602,-85
3407996.52,508447.65,30.7927157,114.0882627,24.15513409,-85
3407995.23,508446.87,30.7927041,114.0882546,24.06560111,-85
3407993.95,508446.11,30.7926925,114.0882466,23.97770432,-85
3407992.65,508445.35,30.7926808,114.0882387,23.88907645,-85
3407991.36,508444.59,30.7926692,114.0882307,23.80085057,-85
3407990.06,508443.82,30.7926575,114.0882227,23.71158365,-85
3407988.77,508443.06,30.7926458,114.0882147,23.62275194,-85
3407987.47,508442.29,30.7926341,114.0882067,23.53233048,-85
3407986.17,508441.52,30.7926224,114.0881986,23.4410495,-85
3407984.87,508440.76,30.7926107,114.0881906,23.34923213,-85
3407983.58,508439.99,30.792599,114.0881826,23.25629904,-85
3407982.27,508439.23,30.7925872,114.0881746,23.16149562,-85
3407980.97,508438.47,30.7925755,114.0881667,23.06579085,-85
3407979.66,508437.71,30.7925637,114.0881587,22.96824247,-85
3407978.36,508436.94,30.792552,114.0881507,22.86919518,-85
3407977.05,508436.18,30.7925402,114.0881427,22.76850235,-85
3407975.76,508435.41,30.7925285,114.0881347,22.66690607,-85
3407974.46,508434.64,30.7925168,114.0881266,22.56343622,-85
3407973.15,508433.87,30.792505,114.0881186,22.45807395,-85
3407971.85,508433.11,30.7924933,114.0881106,22.35229338,-85
3407970.55,508432.34,30.7924816,114.0881026,22.24465589,-85
3407969.27,508431.57,30.79247,114.0880945,22.13725623,-85
3407967.97,508430.81,30.7924583,114.0880865,22.02846237,-85
3407966.68,508430.03,30.7924467,114.0880784,21.91853863,-85
3407965.38,508429.26,30.792435,114.0880703,21.80786753,-85
3407964.1,508428.48,30.7924234,114.0880622,21.69740833,-85
3407962.8,508427.71,30.7924117,114.0880541,21.58607356,-85
3407961.52,508426.93,30.7924002,114.088046,21.47538006,-85
3407960.24,508426.17,30.7923886,114.088038,21.36573273,-85
3407958.96,508425.4,30.7923771,114.08803,21.25585057,-85
3407957.68,508424.63,30.7923655,114.0880219,21.14637868,-85
3407956.39,508423.86,30.7923539,114.0880138,21.03695235,-85
3407955.1,508423.07,30.7923423,114.0880056,20.92732471,-85
3407953.82,508422.3,30.7923307,114.0879975,20.82005022,-85
3407952.52,508421.53,30.792319,114.0879895,20.71261209,-85
3407951.24,508420.76,30.7923075,114.0879814,20.60732605,-85
3407949.96,508419.99,30.7922959,114.0879734,20.50322218,-85
3407948.67,508419.23,30.7922843,114.0879654,20.40019915,-85
3407947.38,508418.47,30.7922727,114.0879574,20.29810702,-85
3407946.1,508417.7,30.7922611,114.0879494,20.1971121,-85
3407944.81,508416.94,30.7922495,114.0879414,20.09712248,-85
3407943.51,508416.18,30.7922378,114.0879335,19.99746297,-85
3407942.24,508415.43,30.7922263,114.0879256,19.90045876,-85
3407940.94,508414.67,30.7922146,114.0879177,19.80211621,-85
3407939.65,508413.92,30.792203,114.0879098,19.70525287,-85
3407938.37,508413.16,30.7921914,114.0879019,19.60890556,-85
3407937.08,508412.41,30.7921798,114.087894,19.51284144,-85
3407935.79,508411.65,30.7921682,114.0878861,19.41664728,-85
3407934.49,508410.9,30.7921565,114.0878782,19.32059691,-85
3407933.21,508410.14,30.7921449,114.0878703,19.22526794,-85
3407931.92,508409.39,30.7921333,114.0878625,19.1299331,-85
3407930.65,508408.65,30.7921218,114.0878547,19.03616736,-85
3407929.36,508407.89,30.7921102,114.0878468,18.94075599,-85
3407928.09,508407.16,30.7920988,114.0878391,18.84771954,-85
3407926.81,508406.4,30.7920872,114.0878312,18.75303379,-85
3407925.53,508405.66,30.7920757,114.0878234,18.65924522,-85
3407924.26,508404.91,30.7920642,114.0878156,18.56571073,-85
3407922.97,508404.16,30.7920526,114.0878077,18.4713883,-85
3407921.67,508403.41,30.7920409,114.0877999,18.3767735,-85
3407920.39,508402.67,30.7920293,114.0877921,18.28380264,-85
3407919.1,508401.91,30.7920177,114.0877842,18.18985034,-85
3407917.82,508401.16,30.7920062,114.0877764,18.09714598,-85
3407916.53,508400.41,30.7919945,114.0877685,18.00435647,-85
3407915.24,508399.65,30.7919829,114.0877605,17.91163381,-85
3407913.95,508398.89,30.7919713,114.0877526,17.81940743,-85
3407912.67,508398.14,30.7919597,114.0877447,17.72857331,-85
3407911.38,508397.37,30.7919481,114.0877367,17.63702102,-85
3407910.08,508396.62,30.7919364,114.0877288,17.54631866,-85
3407908.79,508395.86,30.7919248,114.0877209,17.45630309,-85
3407907.5,508395.1,30.7919131,114.0877129,17.36685613,-85
3407906.19,508394.34,30.7919013,114.087705,17.27705127,-85
3407904.9,508393.59,30.7918897,114.0876971,17.18914328,-85
3407903.6,508392.84,30.791878,114.0876893,17.10131499,-85
3407902.31,508392.08,30.7918663,114.0876814,17.0141328,-85
3407901.01,508391.34,30.7918546,114.0876736,16.92791397,-85
3407899.71,508390.57,30.7918429,114.0876656,16.84127839,-85
3407898.41,508389.82,30.7918312,114.0876577,16.75599314,-85
3407897.12,508389.06,30.7918195,114.0876498,16.67156676,-85
3407895.82,508388.3,30.7918078,114.0876418,16.58729296,-85
3407893.22,508386.79,30.7917844,114.087626,16.42099388,-85
3407891.94,508386.03,30.7917728,114.0876181,16.33934593,-85
3407890.64,508385.28,30.7917611,114.0876102,16.25745757,-85
3407889.34,508384.52,30.7917494,114.0876023,16.17577778,-85
3407888.05,508383.77,30.7917378,114.0875944,16.09511835,-85
3407886.76,508383.01,30.7917261,114.0875865,16.01427483,-85
3407885.47,508382.26,30.7917145,114.0875786,15.9339579,-85
3407884.17,508381.5,30.7917028,114.0875707,15.85316484,-85
3407882.88,508380.74,30.7916912,114.0875627,15.77302983,-85
3407881.59,508379.98,30.7916795,114.0875548,15.69306224,-85
3407880.3,508379.22,30.7916679,114.0875468,15.61303062,-85
3407879.01,508378.46,30.7916563,114.0875389,15.53329633,-85
3407877.73,508377.71,30.7916447,114.087531,15.45479961,-85
3407876.44,508376.94,30.7916331,114.087523,15.37564995,-85
3407873.87,508375.43,30.7916099,114.0875072,15.2196981,-85
3407872.58,508374.68,30.7915983,114.0874993,15.14241632,-85
3407870.01,508373.16,30.7915751,114.0874834,14.9893848,-85
3407868.72,508372.4,30.7915635,114.0874755,14.91307708,-85
3407866.14,508370.87,30.7915402,114.0874595,14.76131758,-85
3407864.84,508370.12,30.7915285,114.0874516,14.68607752,-85
3407863.55,508369.36,30.7915169,114.0874437,14.61128415,-85
3407862.25,508368.6,30.7915052,114.0874357,14.5364268,-85
3407860.97,508367.83,30.7914936,114.0874277,14.46241929,-85
3407859.67,508367.08,30.7914819,114.0874198,14.38859998,-85
3407858.38,508366.32,30.7914703,114.0874118,14.3153537,-85
3407857.1,508365.55,30.7914587,114.0874038,14.24274002,-85
3407854.5,508364.0,30.7914353,114.0873876,14.09706238,-85
3407853.2,508363.23,30.7914236,114.0873795,14.02551802,-85
3407851.91,508362.46,30.7914119,114.0873715,13.95531007,-85
3407850.62,508361.7,30.7914003,114.0873635,13.886211,-85
3407849.33,508360.95,30.7913887,114.0873557,13.81868003,-85
3407848.03,508360.19,30.791377,114.0873477,13.75180107,-85
3407846.74,508359.43,30.7913653,114.0873398,13.6864327,-85
3407845.45,508358.67,30.7913537,114.0873318,13.62229701,-85
3407844.15,508357.9,30.791342,114.0873238,13.55906025,-85
3407842.85,508357.14,30.7913303,114.0873158,13.49742027,-85
3407841.57,508356.37,30.7913187,114.0873078,13.4373703,-85
3407840.27,508355.6,30.791307,114.0872997,13.37790178,-85
3407838.98,508354.84,30.7912954,114.0872917,13.32007748,-85
3407837.7,508354.06,30.7912838,114.0872836,13.26311069,-85
3407836.41,508353.3,30.7912722,114.0872756,13.20713296,-85
3407835.12,508352.52,30.7912606,114.0872675,13.1510948,-85
3407833.84,508351.75,30.791249,114.0872594,13.09614254,-85
3407832.54,508350.97,30.7912373,114.0872513,13.04100901,-85
3407831.24,508350.21,30.7912256,114.0872433,12.98644281,-85
3407829.96,508349.44,30.791214,114.0872353,12.93232156,-85
3407828.66,508348.67,30.7912023,114.0872272,12.87761047,-85
3407827.35,508347.89,30.7911905,114.087219,12.82256998,-85
3407826.05,508347.1,30.7911788,114.0872108,12.76782295,-85
3407823.48,508345.54,30.7911556,114.0871945,12.65977086,-85
3407822.18,508344.77,30.7911439,114.0871864,12.60535429,-85
3407820.89,508344.01,30.7911323,114.0871784,12.55138208,-85
3407819.61,508343.24,30.7911207,114.0871704,12.49752858,-85
3407818.31,508342.47,30.791109,114.0871623,12.44316218,-85
3407817.02,508341.71,30.7910974,114.0871544,12.38941733,-85
3407815.74,508340.95,30.7910858,114.0871464,12.33607944,-85
3407814.45,508340.18,30.7910742,114.0871384,12.28242767,-85
3407813.15,508339.43,30.7910625,114.0871305,12.22903687,-85
3407811.86,508338.67,30.7910509,114.0871226,12.17595462,-85
3407810.58,508337.92,30.7910393,114.0871147,12.12356432,-85
3407809.28,508337.16,30.7910276,114.0871068,12.07061744,-85
3407807.99,508336.41,30.791016,114.0870989,12.01833497,-85
3407806.7,508335.64,30.7910043,114.0870909,11.96581756,-85
3407805.4,508334.89,30.7909926,114.087083,11.91350881,-85
3407804.11,508334.13,30.790981,114.0870751,11.86142513,-85
3407802.81,508333.37,30.7909693,114.0870671,11.80906007,-85
3407801.52,508332.61,30.7909576,114.0870592,11.75697053,-85
3407800.22,508331.85,30.7909459,114.0870512,11.70448242,-85
3407798.93,508331.09,30.7909343,114.0870433,11.65210063,-85
3407797.63,508330.34,30.7909226,114.0870354,11.59918262,-85
3407796.35,508329.58,30.790911,114.0870275,11.54629415,-85
3407795.05,508328.84,30.7908993,114.0870197,11.4928596,-85
3407793.75,508328.08,30.7908876,114.0870118,11.43861663,-85
3407792.47,508327.33,30.790876,114.0870039,11.38468134,-85
3407791.17,508326.57,30.7908643,114.086996,11.32948753,-85
3407789.88,508325.82,30.7908527,114.0869882,11.27433365,-85
3407788.58,508325.07,30.790841,114.0869803,11.21824938,-85
3407787.29,508324.31,30.7908293,114.0869724,11.16186665,-85
3407786.0,508323.55,30.7908177,114.0869644,11.10525813,-85
3407784.71,508322.79,30.7908061,114.0869565,11.04816773,-85
3407783.41,508322.03,30.7907944,114.0869485,10.99060696,-85
3407782.13,508321.27,30.7907828,114.0869405,10.93346286,-85
3407780.83,508320.49,30.7907711,114.0869324,10.87499429,-85
3407779.54,508319.73,30.7907595,114.0869244,10.81706646,-85
3407778.26,508318.97,30.7907479,114.0869165,10.75942852,-85
3407776.96,508318.21,30.7907362,114.0869085,10.70111829,-85
3407775.66,508317.43,30.7907245,114.0869004,10.6423981,-85
3407774.37,508316.67,30.7907129,114.0868924,10.58456716,-85
3407773.08,508315.89,30.7907012,114.0868843,10.52651034,-85
3407771.79,508315.13,30.7906896,114.0868763,10.46905697,-85
3407770.5,508314.36,30.790678,114.0868683,10.41167921,-85
3407769.22,508313.6,30.7906664,114.0868603,10.35522406,-85
3407767.92,508312.84,30.7906547,114.0868524,10.29855979,-85
3407766.63,508312.08,30.7906431,114.0868444,10.24269423,-85
3407765.35,508311.32,30.7906315,114.0868365,10.18771086,-85
3407764.06,508310.57,30.7906199,114.0868286,10.13321776,-85
3407762.77,508309.8,30.7906083,114.0868206,10.07901321,-85
3407761.47,508309.04,30.7905966,114.0868126,10.02539983,-85
3407760.19,508308.28,30.790585,114.0868046,9.973125245,-85
3407758.9,508307.51,30.7905734,114.0867966,9.921226511,-85
3407757.62,508306.76,30.7905618,114.0867887,9.870792162,-85
3407756.33,508306.0,30.7905502,114.0867808,9.820606269,-85
3407755.03,508305.24,30.7905385,114.0867728,9.77105916,-85
3407753.74,508304.48,30.7905269,114.0867649,9.722719857,-85
3407752.45,508303.72,30.7905152,114.0867569,9.675270105,-85
3407751.15,508302.95,30.7905035,114.0867489,9.628417948,-85
3407749.86,508302.19,30.7904919,114.0867409,9.583115597,-85
3407748.56,508301.42,30.7904802,114.0867329,9.538346061,-85
3407747.28,508300.67,30.7904686,114.086725,9.495209947,-85
3407745.99,508299.91,30.790457,114.0867171,9.452988824,-85
3407744.69,508299.15,30.7904453,114.0867091,9.411547171,-85
3407743.41,508298.38,30.7904337,114.0867011,9.371293306,-85
3407742.11,508297.63,30.790422,114.0866932,9.331943028,-85
3407740.82,508296.86,30.7904104,114.0866852,9.293483812,-85
3407739.54,508296.1,30.7903988,114.0866772,9.256183311,-85
3407738.24,508295.32,30.7903871,114.0866691,9.219013342,-85
3407736.95,508294.56,30.7903755,114.0866611,9.183171158,-85
3407735.65,508293.79,30.7903638,114.0866531,9.147409087,-85
3407734.36,508293.03,30.7903521,114.0866451,9.112358363,-85
3407733.06,508292.27,30.7903404,114.0866372,9.077403151,-85
3407731.77,508291.52,30.7903288,114.0866293,9.042849711,-85
3407730.48,508290.77,30.7903172,114.0866215,9.008315672,-85
3407729.19,508290.02,30.7903055,114.0866136,8.973712517,-85
3407727.9,508289.26,30.7902939,114.0866057,8.938800945,-85
3407726.6,508288.51,30.7902822,114.0865978,8.903607057,-85
3407725.32,508287.74,30.7902706,114.0865898,8.868244991,-85
3407724.03,508286.99,30.790259,114.0865819,8.832685965,-85
3407722.75,508286.22,30.7902475,114.0865739,8.796762476,-85
3407721.47,508285.46,30.7902359,114.0865659,8.760725183,-85
3407720.17,508284.7,30.7902242,114.086558,8.724084332,-85
3407718.88,508283.95,30.7902126,114.0865501,8.687636042,-85
3407717.6,508283.19,30.790201,114.0865422,8.651068327,-85
3407716.31,508282.45,30.7901894,114.0865344,8.614503204,-85
3407715.01,508281.7,30.7901777,114.0865266,8.577555293,-85
3407713.71,508280.95,30.790166,114.0865187,8.540621942,-85
3407712.42,508280.19,30.7901543,114.0865108,8.503803346,-85
3407711.12,508279.45,30.7901426,114.086503,8.467239591,-85
3407709.82,508278.69,30.7901309,114.0864951,8.43050234,-85
3407708.53,508277.94,30.7901193,114.0864872,8.394248666,-85
3407707.24,508277.18,30.7901076,114.0864793,8.358172093,-85
3407705.94,508276.43,30.7900959,114.0864714,8.322413448,-85
3407704.64,508275.66,30.7900842,114.0864634,8.286610252,-85
3407703.34,508274.9,30.7900725,114.0864554,8.251402961,-85
3407702.03,508274.13,30.7900607,114.0864474,8.216430701,-85
3407700.74,508273.38,30.790049,114.0864395,8.182730047,-85
3407699.44,508272.62,30.7900373,114.0864316,8.149299379,-85
3407698.14,508271.86,30.7900256,114.0864236,8.11696083,-85
3407696.84,508271.1,30.7900139,114.0864157,8.085767969,-85
3407695.56,508270.34,30.7900023,114.0864077,8.055885989,-85
3407692.96,508268.82,30.7899789,114.0863918,8.000014445,-85
3407691.66,508268.06,30.7899672,114.0863839,7.974287332,-85
3407690.37,508267.31,30.7899555,114.086376,7.950382262,-85
3407689.08,508266.55,30.7899439,114.0863681,7.928229165,-85
3407687.78,508265.8,30.7899322,114.0863602,7.907683231,-85
3407686.5,508265.03,30.7899206,114.0863522,7.888702565,-85
3407685.21,508264.28,30.789909,114.0863443,7.871589462,-85
3407683.92,508263.5,30.7898974,114.0863362,7.855519583,-85
3407682.64,508262.75,30.7898858,114.0863283,7.841185922,-85
3407681.35,508261.98,30.7898742,114.0863203,7.828066522,-85
3407680.06,508261.23,30.7898626,114.0863124,7.816525834,-85
3407678.76,508260.47,30.7898509,114.0863045,7.805868058,-85
3407677.48,508259.72,30.7898393,114.0862966,7.796333784,-85
3407676.18,508258.96,30.7898276,114.0862887,7.787597845,-85
3407674.89,508258.21,30.789816,114.0862808,7.779913719,-85
3407673.61,508257.45,30.7898044,114.0862729,7.772951653,-85
3407672.3,508256.7,30.7897926,114.086265,7.766845006,-85
3407669.71,508255.18,30.7897693,114.0862491,7.756462908,-85
3407668.43,508254.42,30.7897577,114.0862412,7.752291087,-85
