X,Y,Latitude,Longitude,z,dT
3409041.32,508305.31,30.8021407,114.086784,-85,-13.46410507
3409042.61,508306.07,30.8021523,114.086792,-85,-13.45753608
3409043.91,508306.84,30.802164,114.0868,-85,-13.45150647
3409045.2,508307.6,30.8021757,114.086808,-85,-13.44568256
3409046.49,508308.38,30.8021873,114.0868161,-85,-13.44104198
3409047.79,508309.14,30.802199,114.0868241,-85,-13.43487883
3409049.07,508309.91,30.8022106,114.0868321,-85,-13.42966799
3409050.36,508310.67,30.8022222,114.0868401,-85,-13.42318383
3409051.65,508311.44,30.8022338,114.0868481,-85,-13.41646663
3409052.95,508312.2,30.8022455,114.0868561,-85,-13.4077198
3409054.24,508312.97,30.8022572,114.0868641,-85,-13.39850822
3409055.53,508313.74,30.8022688,114.0868722,-85,-13.38806569
3409056.83,508314.51,30.8022805,114.0868803,-85,-13.37605104
3409058.13,508315.28,30.8022922,114.0868883,-85,-13.36201698
3409059.42,508316.04,30.8023039,114.0868963,-85,-13.3457165
3409060.73,508316.8,30.8023157,114.0869042,-85,-13.32719978
3409062.03,508317.56,30.8023274,114.0869122,-85,-13.30732457
3409063.32,508318.33,30.802339,114.0869202,-85,-13.28591654
3409064.61,508319.08,30.8023507,114.0869281,-85,-13.26134357
3409065.91,508319.85,30.8023624,114.0869361,-85,-13.23533689
3409067.2,508320.61,30.802374,114.0869441,-85,-13.20712987
3409068.5,508321.37,30.8023857,114.086952,-85,-13.17646427
3409069.78,508322.13,30.8023973,114.08696,-85,-13.14468487
3409071.07,508322.9,30.8024089,114.086968,-85,-13.1109216
3409072.37,508323.66,30.8024206,114.086976,-85,-13.07448145
3409073.66,508324.43,30.8024323,114.086984,-85,-13.03722123
3409074.96,508325.19,30.802444,114.086992,-85,-12.99678992
3409076.25,508325.95,30.8024556,114.087,-85,-12.95522233
3409077.55,508326.72,30.8024673,114.087008,-85,-12.91202265
3409078.83,508327.48,30.8024789,114.087016,-85,-12.86802383
3409080.13,508328.25,30.8024906,114.087024,-85,-12.82179354
3409081.43,508329.01,30.8025023,114.087032,-85,-12.77385662
3409082.72,508329.79,30.8025139,114.0870401,-85,-12.72652545
3409084,508330.55,30.8025255,114.0870481,-85,-12.67747944
3409085.3,508331.32,30.8025372,114.0870561,-85,-12.62646722
3409086.6,508332.08,30.8025489,114.0870641,-85,-12.57370052
3409087.88,508332.85,30.8025605,114.0870721,-85,-12.52115022
3409089.18,508333.61,30.8025722,114.0870801,-85,-12.46519411
3409090.48,508334.37,30.8025839,114.0870881,-85,-12.40815957
3409091.79,508335.14,30.8025957,114.0870961,-85,-12.34957298
3409093.09,508335.89,30.8026074,114.087104,-85,-12.28843152
3409094.37,508336.66,30.802619,114.087112,-85,-12.22713898
3409095.66,508337.42,30.8026306,114.08712,-85,-12.16274865
3409096.96,508338.18,30.8026423,114.0871279,-85,-12.09471083
3409098.26,508338.94,30.802654,114.0871359,-85,-12.02444683
3409099.55,508339.7,30.8026657,114.0871438,-85,-11.95241859
3409100.83,508340.46,30.8026772,114.0871518,-85,-11.87845253
3409102.13,508341.23,30.8026889,114.0871598,-85,-11.80057179
3409103.42,508341.98,30.8027006,114.0871677,-85,-11.72047021
3409104.72,508342.74,30.8027123,114.0871756,-85,-11.63724901
3409106,508343.5,30.8027238,114.0871836,-85,-11.55309591
3409107.28,508344.26,30.8027354,114.0871915,-85,-11.46708569
3409108.59,508345.01,30.8027472,114.0871994,-85,-11.37597435
3409109.87,508345.78,30.8027587,114.0872074,-85,-11.28659797
3409111.17,508346.54,30.8027704,114.0872154,-85,-11.19439662
3409112.46,508347.3,30.8027821,114.0872233,-85,-11.10261669
3409113.74,508348.07,30.8027936,114.0872314,-85,-11.01174925
3409115.04,508348.83,30.8028053,114.0872393,-85,-10.91887818
3409116.33,508349.58,30.802817,114.0872472,-85,-10.82749434
3409117.62,508350.34,30.8028286,114.0872552,-85,-10.73745552
3409118.92,508351.1,30.8028403,114.0872631,-85,-10.64816699
3409120.22,508351.85,30.802852,114.087271,-85,-10.56035859
3409121.51,508352.61,30.8028637,114.0872789,-85,-10.47584244
3409122.81,508353.37,30.8028754,114.0872869,-85,-10.39281636
3409124.11,508354.13,30.8028871,114.0872948,-85,-10.31212955
3409125.42,508354.88,30.8028989,114.0873027,-85,-10.23277935
3409126.72,508355.63,30.8029106,114.0873105,-85,-10.15703966
3409128.01,508356.39,30.8029223,114.0873184,-85,-10.08486774
3409129.3,508357.14,30.8029339,114.0873263,-85,-10.01445768
3409130.6,508357.89,30.8029456,114.0873341,-85,-9.94557795
3409131.89,508358.64,30.8029572,114.087342,-85,-9.879733841
3409133.17,508359.4,30.8029688,114.0873499,-85,-9.816969109
3409134.46,508360.15,30.8029804,114.0873578,-85,-9.754870881
3409135.76,508360.91,30.8029921,114.0873657,-85,-9.694398821
3409137.05,508361.66,30.8030038,114.0873736,-85,-9.635996303
3409138.34,508362.42,30.8030154,114.0873815,-85,-9.57955975
3409139.64,508363.17,30.8030271,114.0873894,-85,-9.523775501
3409140.94,508363.93,30.8030388,114.0873973,-85,-9.469921222
3409142.23,508364.68,30.8030505,114.0874052,-85,-9.417791783
3409143.54,508365.44,30.8030623,114.0874131,-85,-9.366266071
3409144.84,508366.19,30.803074,114.087421,-85,-9.316337526
3409146.14,508366.95,30.8030857,114.0874289,-85,-9.268204785
3409147.42,508367.7,30.8030973,114.0874368,-85,-9.222264841
3409148.71,508368.45,30.8031089,114.0874446,-85,-9.177022554
3409150.01,508369.2,30.8031206,114.0874525,-85,-9.1326336
3409151.3,508369.96,30.8031322,114.0874604,-85,-9.090659726
3409152.58,508370.71,30.8031438,114.0874683,-85,-9.050258537
3409153.88,508371.47,30.8031555,114.0874762,-85,-9.010471939
3409155.18,508372.23,30.8031672,114.0874842,-85,-8.972003909
3409156.46,508372.99,30.8031788,114.0874921,-85,-8.935990981
3409157.76,508373.75,30.8031905,114.0875001,-85,-8.900451602
3409159.05,508374.52,30.8032021,114.0875081,-85,-8.867243446
3409160.35,508375.28,30.8032138,114.0875161,-85,-8.83452058
3409161.63,508376.04,30.8032254,114.0875241,-85,-8.804257344
3409162.92,508376.81,30.803237,114.0875321,-85,-8.775187899
3409164.21,508377.57,30.8032486,114.0875401,-85,-8.747098662
3409165.5,508378.33,30.8032603,114.087548,-85,-8.720458823
3409166.79,508379.1,30.8032719,114.0875561,-85,-8.695286078
3409168.08,508379.86,30.8032835,114.087564,-85,-8.670817693
3409169.38,508380.62,30.8032952,114.087572,-85,-8.647169184
3409170.66,508381.39,30.8033068,114.08758,-85,-8.625883472
3409171.96,508382.15,30.8033185,114.087588,-85,-8.604005284
3409173.26,508382.93,30.8033302,114.0875961,-85,-8.583744343
3409174.55,508383.69,30.8033419,114.0876041,-85,-8.563844534
3409175.84,508384.46,30.8033535,114.0876122,-85,-8.544827819
3409177.14,508385.23,30.8033652,114.0876202,-85,-8.525800598
3409178.43,508385.99,30.8033768,114.0876282,-85,-8.506834227
3409179.72,508386.76,30.8033885,114.0876362,-85,-8.48832916
3409181,508387.53,30.8034,114.0876443,-85,-8.470221958
3409182.3,508388.3,30.8034117,114.0876523,-85,-8.450789855
3409183.59,508389.06,30.8034234,114.0876603,-85,-8.430800863
3409184.89,508389.83,30.8034351,114.0876683,-85,-8.410317341
3409186.19,508390.59,30.8034468,114.0876763,-85,-8.388572998
3409187.48,508391.36,30.8034584,114.0876843,-85,-8.366387316
3409188.76,508392.12,30.80347,114.0876923,-85,-8.343364276
3409190.05,508392.87,30.8034816,114.0877002,-85,-8.318925046
3409191.34,508393.64,30.8034932,114.0877082,-85,-8.294247932
3409192.63,508394.4,30.8035049,114.0877162,-85,-8.268203988
3409193.91,508395.17,30.8035164,114.0877242,-85,-8.24249797
3409195.21,508395.92,30.8035281,114.0877321,-85,-8.214303326
3409196.49,508396.7,30.8035397,114.0877402,-85,-8.187144205
3409197.77,508397.45,30.8035512,114.0877481,-85,-8.158576768
3409199.06,508398.22,30.8035628,114.0877561,-85,-8.129834203
3409200.34,508398.98,30.8035744,114.0877641,-85,-8.10082735
3409201.64,508399.74,30.8035861,114.087772,-85,-8.070950555
3409202.94,508400.5,30.8035978,114.08778,-85,-8.040889535
3409204.23,508401.26,30.8036094,114.0877879,-85,-8.011061547
3409205.52,508402.01,30.8036211,114.0877958,-85,-7.980628131
3409206.81,508402.78,30.8036327,114.0878038,-85,-7.951135137
3409208.1,508403.53,30.8036443,114.0878117,-85,-7.920695178
3409209.39,508404.3,30.803656,114.0878197,-85,-7.890664306
3409210.67,508405.06,30.8036675,114.0878277,-85,-7.860671297
3409211.97,508405.82,30.8036792,114.0878356,-85,-7.829641728
3409213.27,508406.58,30.8036909,114.0878436,-85,-7.797836728
3409214.55,508407.34,30.8037025,114.0878516,-85,-7.766107402
3409215.85,508408.1,30.8037142,114.0878595,-85,-7.732925193
3409217.14,508408.86,30.8037258,114.0878675,-85,-7.699019959
3409218.43,508409.63,30.8037375,114.0878755,-85,-7.664020744
3409219.72,508410.39,30.8037491,114.0878835,-85,-7.627479206
3409221.02,508411.17,30.8037608,114.0878916,-85,-7.589370794
3409222.31,508411.93,30.8037724,114.0878996,-85,-7.547839091
3409223.59,508412.7,30.803784,114.0879076,-85,-7.505241282
3409224.88,508413.47,30.8037956,114.0879157,-85,-7.459817648
3409226.16,508414.24,30.8038072,114.0879237,-85,-7.411897775
3409227.46,508415,30.8038189,114.0879317,-85,-7.359504687
3409228.76,508415.76,30.8038306,114.0879397,-85,-7.305234385
3409230.05,508416.53,30.8038422,114.0879477,-85,-7.248674878
3409231.34,508417.29,30.8038539,114.0879557,-85,-7.188713769
3409232.63,508418.05,30.8038655,114.0879636,-85,-7.126394334
3409233.93,508418.8,30.8038772,114.0879715,-85,-7.060551018
3409235.23,508419.56,30.8038889,114.0879794,-85,-6.991950521
3409236.52,508420.31,30.8039006,114.0879873,-85,-6.922115098
3409237.82,508421.07,30.8039123,114.0879952,-85,-6.850114519
3409239.12,508421.81,30.803924,114.088003,-85,-6.775174335
3409240.42,508422.57,30.8039357,114.0880109,-85,-6.698973331
3409241.73,508423.33,30.8039475,114.0880189,-85,-6.620852288
3409243.01,508424.09,30.8039591,114.0880268,-85,-6.543716273
3409244.31,508424.85,30.8039708,114.0880348,-85,-6.463747264
3409245.6,508425.63,30.8039824,114.0880429,-85,-6.384166143
3409246.88,508426.39,30.803994,114.0880509,-85,-6.303944595
3409248.17,508427.16,30.8040056,114.0880589,-85,-6.222531044
3409249.46,508427.93,30.8040172,114.088067,-85,-6.140707768
3409250.76,508428.7,30.8040289,114.088075,-85,-6.057786826
3409252.03,508429.46,30.8040404,114.088083,-85,-5.976850961
3409253.32,508430.23,30.804052,114.0880911,-85,-5.894503929
3409254.6,508430.99,30.8040636,114.088099,-85,-5.81261943
3409255.88,508431.74,30.8040751,114.0881069,-85,-5.730952816
3409257.18,508432.51,30.8040868,114.0881149,-85,-5.648741645
3409258.46,508433.26,30.8040984,114.0881228,-85,-5.567901069
3409259.76,508434.02,30.8041101,114.0881307,-85,-5.486258461
3409261.06,508434.77,30.8041218,114.0881386,-85,-5.404975283
3409262.36,508435.53,30.8041335,114.0881465,-85,-5.324835142
3409263.66,508436.27,30.8041452,114.0881543,-85,-5.244984216
3409264.95,508437.03,30.8041569,114.0881622,-85,-5.167946261
3409266.24,508437.79,30.8041685,114.0881702,-85,-5.092088383
3409267.54,508438.55,30.8041802,114.0881781,-85,-5.016644835
3409268.85,508439.3,30.804192,114.088186,-85,-4.941810357
3409270.14,508440.07,30.8042037,114.088194,-85,-4.870661018
3409271.44,508440.83,30.8042154,114.088202,-85,-4.800263904
3409272.74,508441.6,30.8042271,114.08821,-85,-4.732055978
3409274.04,508442.35,30.8042388,114.0882179,-85,-4.665833989
3409275.32,508443.13,30.8042504,114.088226,-85,-4.604000032
3409276.63,508443.89,30.8042622,114.088234,-85,-4.541797511
3409277.93,508444.65,30.8042739,114.0882419,-85,-4.482510885
3409279.23,508445.41,30.8042856,114.0882499,-85,-4.425388681
3409280.51,508446.18,30.8042972,114.0882579,-85,-4.371815535
3409281.82,508446.93,30.804309,114.0882658,-85,-4.317459074
3409283.12,508447.69,30.8043207,114.0882738,-85,-4.265842516
3409284.42,508448.46,30.8043324,114.0882818,-85,-4.216126888
3409285.73,508449.22,30.8043442,114.0882898,-85,-4.166684813
3409287.01,508449.99,30.8043558,114.0882978,-85,-4.120538283
3409288.31,508450.75,30.8043675,114.0883058,-85,-4.07346216
3409289.61,508451.52,30.8043792,114.0883138,-85,-4.027220308
3409290.9,508452.28,30.8043908,114.0883218,-85,-3.982335097
3409292.18,508453.05,30.8044024,114.0883298,-85,-3.938987252
3409293.49,508453.81,30.8044142,114.0883378,-85,-3.894041362
3409294.79,508454.57,30.8044259,114.0883457,-85,-3.850360532
3409296.09,508455.33,30.8044376,114.0883537,-85,-3.807332701
3409297.39,508456.1,30.8044493,114.0883617,-85,-3.765238328
3409298.68,508456.86,30.804461,114.0883697,-85,-3.723794748
3409299.99,508457.61,30.8044728,114.0883775,-85,-3.681378032
3409301.29,508458.37,30.8044845,114.0883855,-85,-3.640700556
3409302.59,508459.13,30.8044962,114.0883935,-85,-3.600622952
3409303.88,508459.91,30.8045079,114.0884016,-85,-3.562677344
3409305.17,508460.66,30.8045195,114.0884095,-85,-3.523857875
3409306.47,508461.43,30.8045312,114.0884175,-85,-3.48595355
3409307.76,508462.2,30.8045428,114.0884256,-85,-3.449018903
3409309.05,508462.97,30.8045545,114.0884336,-85,-3.412382147
3409310.35,508463.72,30.8045662,114.0884415,-85,-3.374444456
3409311.64,508464.48,30.8045778,114.0884494,-85,-3.337717522
3409312.92,508465.24,30.8045894,114.0884574,-85,-3.301637551
3409314.23,508466.01,30.8046012,114.0884654,-85,-3.264212896
3409315.54,508466.75,30.804613,114.0884732,-85,-3.225051932
3409316.83,508467.52,30.8046246,114.0884812,-85,-3.188305005
3409318.13,508468.28,30.8046363,114.0884892,-85,-3.150103246
3409319.42,508469.04,30.804648,114.0884971,-85,-3.112371366
3409320.72,508469.8,30.8046597,114.0885051,-85,-3.073555421
3409322.02,508470.56,30.8046714,114.088513,-85,-3.034259703
3409323.32,508471.31,30.8046831,114.0885209,-85,-2.994067999
3409324.6,508472.07,30.8046947,114.0885289,-85,-2.955310643
3409325.91,508472.83,30.8047065,114.0885368,-85,-2.914171998
3409327.2,508473.58,30.8047181,114.0885447,-85,-2.873106082
3409328.5,508474.34,30.8047298,114.0885526,-85,-2.831373793
3409329.78,508475.09,30.8047414,114.0885605,-85,-2.789476576
3409331.08,508475.85,30.8047531,114.0885684,-85,-2.745953527
3409332.37,508476.6,30.8047647,114.0885763,-85,-2.701531487
3409333.64,508477.36,30.8047762,114.0885842,-85,-2.657654116
3409334.93,508478.11,30.8047878,114.0885921,-85,-2.610544898
3409336.23,508478.87,30.8047995,114.0886,-85,-2.561615065
3409337.52,508479.63,30.8048111,114.088608,-85,-2.511659684
3409338.78,508480.39,30.8048225,114.0886159,-85,-2.461299538
3409340.07,508481.15,30.8048341,114.0886239,-85,-2.406900068
3409341.35,508481.91,30.8048457,114.0886318,-85,-2.35092407
3409342.63,508482.67,30.8048572,114.0886398,-85,-2.292592687
3409343.93,508483.44,30.8048689,114.0886478,-85,-2.230950451
3409345.21,508484.2,30.8048805,114.0886558,-85,-2.168424319
3409346.5,508484.97,30.8048921,114.0886638,-85,-2.103376671
3409347.79,508485.72,30.8049037,114.0886717,-85,-2.03547812
3409349.08,508486.48,30.8049154,114.0886796,-85,-1.966107295
3409350.37,508487.23,30.804927,114.0886875,-85,-1.894204833
3409351.67,508487.99,30.8049387,114.0886954,-85,-1.820150719
3409352.95,508488.74,30.8049503,114.0887033,-85,-1.746152785
3409354.24,508489.51,30.8049619,114.0887113,-85,-1.671019489
3409355.54,508490.27,30.8049736,114.0887193,-85,-1.593486825
3409356.84,508491.04,30.8049853,114.0887273,-85,-1.514802261
3409358.15,508491.79,30.8049971,114.0887352,-85,-1.433519705
3409359.44,508492.55,30.8050088,114.0887431,-85,-1.353033134
3409360.74,508493.3,30.8050205,114.088751,-85,-1.270228915
3409362.03,508494.06,30.8050321,114.0887589,-85,-1.18742541
3409363.34,508494.81,30.8050439,114.0887668,-85,-1.10120719
3409364.63,508495.57,30.8050556,114.0887747,-85,-1.015503645
3409365.93,508496.32,30.8050673,114.0887826,-85,-0.927767408
3409367.24,508497.08,30.8050791,114.0887905,-85,-0.838317335
3409368.54,508497.83,30.8050908,114.0887984,-85,-0.748014
3409369.84,508498.59,30.8051025,114.0888063,-85,-0.65679713
3409371.13,508499.35,30.8051142,114.0888143,-85,-0.565697837
3409372.43,508500.11,30.8051259,114.0888223,-85,-0.472687366
3409373.73,508500.89,30.8051376,114.0888304,-85,-0.378814975
3409375.03,508501.65,30.8051493,114.0888384,-85,-0.28348496
3409376.31,508502.41,30.8051609,114.0888463,-85,-0.189087477
3409377.6,508503.17,30.8051725,114.0888543,-85,-0.092773024
3409378.9,508503.94,30.8051842,114.0888623,-85,0.004948357
3409380.2,508504.69,30.8051959,114.0888702,-85,0.10369865
3409381.48,508505.46,30.8052075,114.0888782,-85,0.200899739
3409382.77,508506.21,30.8052191,114.0888861,-85,0.300007383
3409384.06,508506.98,30.8052307,114.0888941,-85,0.399072409
3409385.34,508507.74,30.8052423,114.0889021,-85,0.497829587
3409386.63,508508.5,30.8052539,114.08891,-85,0.597754016
3409387.92,508509.25,30.8052655,114.0889179,-85,0.698115119
3409389.19,508510.02,30.805277,114.0889259,-85,0.796245608
3409390.47,508510.77,30.8052885,114.0889338,-85,0.895825405
3409391.77,508511.53,30.8053002,114.0889417,-85,0.997032087
3409393.05,508512.29,30.8053118,114.0889497,-85,1.096368399
3409394.35,508513.05,30.8053235,114.0889577,-85,1.197654399
3409395.64,508513.8,30.8053351,114.0889655,-85,1.297942011
3409396.93,508514.56,30.8053468,114.0889734,-85,1.397644475
3409398.22,508515.32,30.8053584,114.0889814,-85,1.496900733
3409399.51,508516.08,30.80537,114.0889894,-85,1.596121181
3409400.79,508516.84,30.8053816,114.0889973,-85,1.694263824
3409402.08,508517.6,30.8053932,114.0890053,-85,1.792998064
3409403.37,508518.37,30.8054048,114.0890133,-85,1.891147162
3409404.65,508519.13,30.8054164,114.0890213,-85,1.988446917
3409405.94,508519.89,30.805428,114.0890292,-85,2.086540748
3409407.24,508520.65,30.8054397,114.0890372,-85,2.18549735
3409408.51,508521.42,30.8054512,114.0890452,-85,2.281596648
3409409.81,508522.18,30.8054629,114.0890532,-85,2.381257529
3409411.09,508522.95,30.8054744,114.0890612,-85,2.479249496
3409412.37,508523.71,30.805486,114.0890692,-85,2.578187802
3409413.67,508524.48,30.8054977,114.0890772,-85,2.6796596
3409414.96,508525.23,30.8055093,114.0890851,-85,2.782092934
3409416.23,508525.99,30.8055208,114.0890931,-85,2.883775836
3409417.52,508526.76,30.8055324,114.0891011,-85,2.988564726
3409418.82,508527.51,30.8055441,114.089109,-85,3.096104317
3409420.09,508528.27,30.8055556,114.0891169,-85,3.201995457
3409421.38,508529.02,30.8055672,114.0891248,-85,3.312903205
3409422.67,508529.78,30.8055788,114.0891327,-85,3.426177163
3409423.95,508530.53,30.8055904,114.0891406,-85,3.540974651
3409425.24,508531.29,30.805602,114.0891485,-85,3.6591113
3409426.54,508532.05,30.8056137,114.0891565,-85,3.781049025
3409427.82,508532.81,30.8056253,114.0891644,-85,3.903842173
3409429.11,508533.57,30.8056369,114.0891724,-85,4.030973302
3409430.41,508534.34,30.8056486,114.0891804,-85,4.162313083
3409431.71,508535.09,30.8056603,114.0891883,-85,4.297285776
3409432.98,508535.86,30.8056718,114.0891963,-85,4.431827986
3409434.28,508536.62,30.8056835,114.0892043,-85,4.573288979
3409435.56,508537.39,30.805695,114.0892123,-85,4.715696911
3409436.85,508538.15,30.8057067,114.0892203,-85,4.862874867
3409438.14,508538.91,30.8057183,114.0892282,-85,5.0128782
3409439.43,508539.67,30.8057299,114.0892362,-85,5.165593044
3409440.72,508540.43,30.8057416,114.0892441,-85,5.321070172
3409442.01,508541.17,30.8057532,114.0892519,-85,5.479558955
3409443.29,508541.93,30.8057647,114.0892598,-85,5.639144065
3409444.57,508542.69,30.8057763,114.0892678,-85,5.80110624
3409445.86,508543.46,30.8057879,114.0892758,-85,5.966467315
3409447.15,508544.21,30.8057995,114.0892837,-85,6.133642847
3409448.44,508544.97,30.8058112,114.0892917,-85,6.302447477
3409449.73,508545.73,30.8058228,114.0892996,-85,6.472892173
3409451.03,508546.49,30.8058345,114.0893076,-85,6.645986816
3409452.32,508547.26,30.8058461,114.0893156,-85,6.818711704
3409453.61,508548.02,30.8058578,114.0893236,-85,6.992267418
3409454.91,508548.79,30.8058695,114.0893316,-85,7.16782236
3409456.2,508549.54,30.8058811,114.0893395,-85,7.342586225
3409457.48,508550.31,30.8058927,114.0893475,-85,7.516268664
3409458.78,508551.07,30.8059044,114.0893555,-85,7.692871481
3409460.08,508551.84,30.8059161,114.0893635,-85,7.869524667
3409461.37,508552.59,30.8059277,114.0893714,-85,8.04481173
3409462.66,508553.36,30.8059394,114.0893794,-85,8.219929567
3409463.95,508554.11,30.805951,114.0893873,-85,8.394794314
3409465.25,508554.87,30.8059627,114.0893952,-85,8.570609806
3409466.54,508555.62,30.8059743,114.0894031,-85,8.744568175
3409467.84,508556.38,30.8059861,114.089411,-85,8.919178827
3409469.14,508557.13,30.8059978,114.0894189,-85,9.092997943
3409470.44,508557.89,30.8060095,114.0894268,-85,9.265977502
3409471.76,508558.64,30.8060214,114.0894347,-85,9.440621146
3409473.06,508559.4,30.8060331,114.0894426,-85,9.610789752
3409474.35,508560.16,30.8060448,114.0894506,-85,9.777697452
3409475.65,508560.92,30.8060565,114.0894585,-85,9.943857957
3409476.95,508561.67,30.8060682,114.0894664,-85,10.10785703
3409478.25,508562.43,30.8060799,114.0894744,-85,10.26884055
3409479.55,508563.19,30.8060916,114.0894823,-85,10.42590506
3409480.83,508563.95,30.8061032,114.0894903,-85,10.57669025
3409482.12,508564.7,30.8061148,114.0894981,-85,10.72538767
3409483.42,508565.45,30.8061265,114.089506,-85,10.87147466
3409484.7,508566.22,30.8061381,114.089514,-85,11.01040801
3409485.99,508566.96,30.8061497,114.0895218,-85,11.14475404
3409487.28,508567.73,30.8061613,114.0895298,-85,11.27309769
3409488.57,508568.48,30.806173,114.0895377,-85,11.39662686
3409489.86,508569.25,30.8061846,114.0895457,-85,11.51288879
3409491.15,508570,30.8061962,114.0895536,-85,11.62229064
3409492.43,508570.76,30.8062078,114.0895615,-85,11.72408838
3409493.73,508571.51,30.8062195,114.0895694,-85,11.82068902
3409495.02,508572.28,30.8062311,114.0895774,-85,11.90713573
3409496.32,508573.03,30.8062428,114.0895853,-85,11.98600885
3409497.6,508573.79,30.8062544,114.0895932,-85,12.05429214
3409498.89,508574.55,30.806266,114.0896012,-85,12.11436828
3409500.19,508575.32,30.8062777,114.0896092,-85,12.16530578
3409501.47,508576.07,30.8062893,114.0896171,-85,12.20609247
3409502.75,508576.84,30.8063008,114.0896251,-85,12.23617895
3409504.05,508577.6,30.8063125,114.0896331,-85,12.25743503
3409505.32,508578.37,30.806324,114.0896411,-85,12.26690921
3409506.61,508579.13,30.8063356,114.0896491,-85,12.2672781
3409507.89,508579.9,30.8063471,114.0896572,-85,12.25627988
3409509.17,508580.67,30.8063587,114.0896652,-85,12.23473883
3409510.46,508581.42,30.8063703,114.0896731,-85,12.20393411
3409511.75,508582.19,30.8063819,114.0896811,-85,12.16152467
3409513.02,508582.95,30.8063934,114.0896891,-85,12.1096472
3409514.31,508583.72,30.806405,114.0896971,-85,12.04719609
3409515.58,508584.47,30.8064165,114.089705,-85,11.9774891
3409516.88,508585.23,30.8064282,114.0897129,-85,11.89704092
3409518.16,508585.98,30.8064397,114.0897208,-85,11.80714827
3409519.44,508586.74,30.8064513,114.0897287,-85,11.70704368
3409520.72,508587.5,30.8064628,114.0897367,-85,11.60094546
3409522.01,508588.26,30.8064744,114.0897446,-85,11.48774403
3409523.29,508589.01,30.806486,114.0897525,-85,11.36860963
3409524.59,508589.78,30.8064977,114.0897605,-85,11.24097637
3409525.88,508590.54,30.8065093,114.0897685,-85,11.10873048
3409527.16,508591.31,30.8065209,114.0897765,-85,10.97074167
3409528.46,508592.07,30.8065326,114.0897845,-85,10.82796994
3409529.75,508592.83,30.8065442,114.0897925,-85,10.68393234
3409531.05,508593.59,30.8065559,114.0898004,-85,10.53810979
3409532.34,508594.36,30.8065676,114.0898085,-85,10.39130552
3409533.64,508595.13,30.8065793,114.0898165,-85,10.24282563
3409534.94,508595.89,30.806591,114.0898245,-85,10.0955328
3409536.23,508596.66,30.8066026,114.0898325,-85,9.950377978
3409537.51,508597.42,30.8066142,114.0898405,-85,9.80903532
3409538.8,508598.19,30.8066258,114.0898485,-85,9.669585329
3409540.09,508598.95,30.8066374,114.0898565,-85,9.534645802
3409541.37,508599.72,30.806649,114.0898645,-85,9.404374613
3409542.67,508600.47,30.8066607,114.0898724,-85,9.279848954
3409543.96,508601.23,30.8066723,114.0898803,-85,9.162356049
3409545.23,508601.98,30.8066838,114.0898882,-85,9.053145367
3409546.53,508602.74,30.8066955,114.0898961,-85,8.948167242
3409547.82,508603.5,30.8067071,114.0899041,-85,8.850605638
3409549.11,508604.25,30.8067188,114.0899119,-85,8.761125111
3409550.4,508605,30.8067304,114.0899198,-85,8.680669062
3409551.71,508605.76,30.8067422,114.0899277,-85,8.607570992
3409553.01,508606.51,30.8067539,114.0899356,-85,8.542253949
3409554.31,508607.27,30.8067656,114.0899436,-85,8.485591494
3409555.59,508608.03,30.8067772,114.0899515,-85,8.438003784
3409556.88,508608.79,30.8067888,114.0899595,-85,8.397657581
3409558.17,508609.57,30.8068004,114.0899676,-85,8.364491544
3409559.46,508610.33,30.8068121,114.0899756,-85,8.339517533
3409560.75,508611.1,30.8068237,114.0899836,-85,8.321783713
3409562.05,508611.85,30.8068354,114.0899915,-85,8.310976221
3409563.36,508612.62,30.8068472,114.0899995,-85,8.307378029
3409564.64,508613.39,30.8068588,114.0900076,-85,8.311167445
3409565.94,508614.15,30.8068705,114.0900155,-85,8.321836879
3409567.24,508614.91,30.8068822,114.0900235,-85,8.339075653
3409568.52,508615.67,30.8068938,114.0900315,-85,8.362320486
3409569.82,508616.45,30.8069055,114.0900396,-85,8.391859106
3409571.12,508617.2,30.8069172,114.0900475,-85,8.426909243
3409572.41,508617.96,30.8069288,114.0900554,-85,8.468268041
3409573.68,508618.71,30.8069403,114.0900633,-85,8.514360724
3409574.97,508619.47,30.8069519,114.0900712,-85,8.565968082
3409576.26,508620.23,30.8069635,114.0900792,-85,8.622336606
3409577.54,508621.01,30.8069751,114.0900873,-85,8.683539112
3409578.82,508621.78,30.8069866,114.0900954,-85,8.749618627
3409580.1,508622.55,30.8069982,114.0901034,-85,8.819944015
3409581.39,508623.31,30.8070098,114.0901114,-85,8.893521433
3409582.67,508624.08,30.8070213,114.0901194,-85,8.970403698
3409583.96,508624.84,30.807033,114.0901274,-85,9.051224927
3409585.25,508625.59,30.8070446,114.0901353,-85,9.135145106
3409586.53,508626.36,30.8070561,114.0901433,-85,9.222065915
3409587.8,508627.11,30.8070676,114.0901512,-85,9.310374571
3409589.09,508627.88,30.8070792,114.0901592,-85,9.402688797
3409590.38,508628.63,30.8070908,114.0901671,-85,9.496228817
3409591.66,508629.4,30.8071024,114.0901751,-85,9.592066046
3409592.95,508630.16,30.807114,114.0901831,-85,9.68945122
3409594.24,508630.92,30.8071256,114.090191,-85,9.787562279
3409595.51,508631.68,30.8071371,114.090199,-85,9.885204127
3409596.81,508632.44,30.8071488,114.0902069,-85,9.984894711
3409598.08,508633.19,30.8071603,114.0902148,-85,10.08268757
